Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Time,Payment,cogs,gross margin percentage,gross income,Rating
421-95-9805,a,yangon,normal,female,electronic accessories,28.96,1.0,1.448,30.408,10:18,credit card,28.96,4.761904762,1.448,6.2
277-35-5865,c,naypyitaw,member,female,food and beverages,98.97,9.0,44.5365,935.2665,11:23,cash,890.73,4.761904762,44.5365,6.7
789-23-8625,b,mandalay,member,male,fashion accessories,93.22,3.0,13.983,293.643,11:45,cash,279.66,4.761904762,13.983,7.2
284-54-4231,c,naypyitaw,member,male,sports and travel,80.93,1.0,4.0465,84.9765,16:08,credit card,80.93,4.761904762,4.0465,9.0
443-59-0061,a,yangon,member,male,food and beverages,67.45,10.0,33.725,708.225,11:25,ewallet,674.5,4.761904762,33.725,4.2
509-29-3912,a,yangon,member,female,sports and travel,38.72,9.0,17.424,365.904,12:24,ewallet,348.48,4.761904762,17.424,4.2
327-40-9673,b,mandalay,member,male,sports and travel,72.6,6.0,21.78,457.38,19:51,cash,435.6,4.761904762,21.78,6.9
840-19-2096,c,naypyitaw,member,male,electronic accessories,87.91,5.0,21.9775,461.5275,18:10,ewallet,439.55,4.761904762,21.9775,4.4
828-46-6863,a,yangon,member,male,food and beverages,98.53,6.0,29.559,620.739,11:22,credit card,591.18,4.761904762,29.559,4.0
641-96-3695,c,naypyitaw,member,female,fashion accessories,43.46,6.0,13.038,273.798,17:55,ewallet,260.76,4.761904762,13.038,8.5
420-97-3340,a,yangon,normal,female,food and beverages,71.68,3.0,10.752,225.792,15:30,credit card,215.04,4.761904762,10.752,9.2
436-54-4512,a,yangon,member,female,food and beverages,91.61,1.0,4.5805,96.1905,19:44,cash,91.61,4.761904762,4.5805,9.8
670-79-6321,b,mandalay,member,female,home and lifestyle,94.59,7.0,33.1065,695.2365,15:27,credit card,662.13,4.761904762,33.1065,4.9
852-62-7105,b,mandalay,normal,female,fashion accessories,83.25,10.0,41.625,874.125,11:25,credit card,832.5,4.761904762,41.625,4.4
598-06-7312,b,mandalay,member,male,fashion accessories,91.35,1.0,4.5675,95.9175,15:42,cash,91.35,4.761904762,4.5675,6.8
135-13-8269,b,mandalay,member,female,food and beverages,78.88,2.0,7.888,165.648,16:04,cash,157.76,4.761904762,7.888,9.1
816-57-2053,a,yangon,normal,male,sports and travel,60.87,2.0,6.087,127.827,12:37,ewallet,121.74,4.761904762,6.087,8.7
628-90-8624,b,mandalay,member,male,health and beauty,82.58,10.0,41.29,867.09,14:41,cash,825.8,4.761904762,41.29,5.0
856-66-2701,a,yangon,member,male,home and lifestyle,53.3,3.0,7.995,167.895,14:19,ewallet,159.9,4.761904762,7.995,7.5
308-39-1707,a,yangon,normal,female,fashion accessories,12.09,1.0,0.6045,12.6945,18:19,credit card,12.09,4.761904762,0.6045,8.2
149-61-1929,a,yangon,normal,male,sports and travel,64.19,10.0,32.095,673.995,14:08,credit card,641.9,4.761904762,32.095,6.7
655-07-2265,a,yangon,normal,male,electronic accessories,78.31,3.0,11.7465,246.6765,16:38,ewallet,234.93,4.761904762,11.7465,5.4
589-02-8023,a,yangon,member,male,food and beverages,83.77,2.0,8.377,175.917,10:54,credit card,167.54,4.761904762,8.377,7.0
420-04-7590,b,mandalay,normal,male,home and lifestyle,99.7,3.0,14.955,314.055,11:29,ewallet,299.1,4.761904762,14.955,4.7
182-88-2763,b,mandalay,member,male,food and beverages,79.91,3.0,11.9865,251.7165,19:28,credit card,239.73,4.761904762,11.9865,5.0
188-55-0967,b,mandalay,member,male,health and beauty,66.47,10.0,33.235,697.935,15:01,credit card,664.7,4.761904762,33.235,5.0
610-46-4100,a,yangon,normal,male,health and beauty,28.95,7.0,10.1325,212.7825,20:31,credit card,202.65,4.761904762,10.1325,6.0
318-81-2368,c,naypyitaw,normal,female,electronic accessories,46.2,1.0,2.31,48.51,12:16,cash,46.2,4.761904762,2.31,6.3
364-33-8584,b,mandalay,member,female,food and beverages,17.63,5.0,4.4075,92.5575,15:27,cash,88.15,4.761904762,4.4075,8.5
665-63-9737,b,mandalay,normal,male,fashion accessories,52.42,3.0,7.863,165.123,17:36,ewallet,157.26,4.761904762,7.863,7.5
695-09-5146,b,mandalay,member,female,food and beverages,98.79,3.0,14.8185,311.1885,20:00,ewallet,296.37,4.761904762,14.8185,6.4
155-45-3814,c,naypyitaw,member,female,electronic accessories,88.55,8.0,35.42,743.82,15:29,ewallet,708.4,4.761904762,35.42,4.7
794-32-2436,b,mandalay,member,male,electronic accessories,55.67,2.0,5.567,116.907,15:08,ewallet,111.34,4.761904762,5.567,6.0
131-15-8856,c,naypyitaw,member,female,food and beverages,72.52,8.0,29.008,609.168,19:26,credit card,580.16,4.761904762,29.008,4.0
273-84-2164,c,naypyitaw,member,male,electronic accessories,12.05,5.0,3.0125,63.2625,15:53,ewallet,60.25,4.761904762,3.0125,5.5
706-36-6154,a,yangon,member,male,home and lifestyle,19.36,9.0,8.712,182.952,18:43,ewallet,174.24,4.761904762,8.712,8.7
778-89-7974,c,naypyitaw,normal,male,health and beauty,70.21,6.0,21.063,442.323,14:58,cash,421.26,4.761904762,21.063,7.4
574-31-8277,b,mandalay,member,male,fashion accessories,33.63,1.0,1.6815,35.3115,19:55,cash,33.63,4.761904762,1.6815,5.6
859-71-0933,c,naypyitaw,member,female,sports and travel,15.49,2.0,1.549,32.529,15:10,cash,30.98,4.761904762,1.549,6.3
740-11-5257,c,naypyitaw,normal,male,electronic accessories,24.74,10.0,12.37,259.77,16:44,cash,247.4,4.761904762,12.37,7.1
369-82-2676,b,mandalay,normal,male,electronic accessories,75.66,5.0,18.915,397.215,18:22,ewallet,378.3,4.761904762,18.915,7.8
563-47-4072,b,mandalay,normal,female,health and beauty,55.81,6.0,16.743,351.603,11:52,cash,334.86,4.761904762,16.743,9.9
742-04-5161,a,yangon,member,male,home and lifestyle,72.78,10.0,36.39,764.19,17:24,cash,727.8,4.761904762,36.39,7.3
149-15-7606,b,mandalay,member,male,sports and travel,37.32,9.0,16.794,352.674,15:31,ewallet,335.88,4.761904762,16.794,5.1
133-77-3154,b,mandalay,member,male,fashion accessories,60.18,4.0,12.036,252.756,18:04,credit card,240.72,4.761904762,12.036,9.4
169-52-4504,a,yangon,normal,female,electronic accessories,15.69,3.0,2.3535,49.4235,14:13,credit card,47.07,4.761904762,2.3535,5.8
250-81-7186,c,naypyitaw,normal,female,electronic accessories,99.69,1.0,4.9845,104.6745,10:23,credit card,99.69,4.761904762,4.9845,8.0
562-12-5430,a,yangon,member,female,fashion accessories,88.15,3.0,13.2225,277.6725,10:11,ewallet,264.45,4.761904762,13.2225,7.9
816-72-8853,a,yangon,member,female,sports and travel,27.93,5.0,6.9825,146.6325,15:48,cash,139.65,4.761904762,6.9825,5.9
491-38-3499,a,yangon,member,male,fashion accessories,55.45,1.0,2.7725,58.2225,17:46,credit card,55.45,4.761904762,2.7725,4.9
322-02-2271,b,mandalay,normal,female,sports and travel,42.97,3.0,6.4455,135.3555,11:46,cash,128.91,4.761904762,6.4455,9.3
842-29-4695,c,naypyitaw,member,male,sports and travel,17.14,7.0,5.999,125.979,12:07,credit card,119.98,4.761904762,5.999,7.9
725-67-2480,b,mandalay,member,female,fashion accessories,58.75,6.0,17.625,370.125,18:14,credit card,352.5,4.761904762,17.625,5.9
641-51-2661,c,naypyitaw,member,female,food and beverages,87.1,10.0,43.55,914.55,14:45,credit card,871.0,4.761904762,43.55,9.9
714-02-3114,c,naypyitaw,normal,female,sports and travel,98.8,2.0,9.88,207.48,11:39,cash,197.6,4.761904762,9.88,7.7
518-17-2983,a,yangon,normal,female,fashion accessories,48.63,4.0,9.726,204.246,15:44,ewallet,194.52,4.761904762,9.726,7.6
779-42-2410,b,mandalay,member,male,food and beverages,57.74,3.0,8.661,181.881,13:06,ewallet,173.22,4.761904762,8.661,7.7
190-14-3147,b,mandalay,normal,female,health and beauty,17.97,4.0,3.594,75.474,20:43,ewallet,71.88,4.761904762,3.594,6.4
408-66-6712,c,naypyitaw,member,female,health and beauty,47.71,6.0,14.313,300.573,14:19,ewallet,286.26,4.761904762,14.313,4.4
679-22-6530,b,mandalay,normal,female,sports and travel,40.62,2.0,4.062,85.302,10:01,credit card,81.24,4.761904762,4.062,4.1
588-47-8641,a,yangon,member,male,fashion accessories,56.04,10.0,28.02,588.42,19:30,ewallet,560.4,4.761904762,28.02,4.4
642-61-4706,b,mandalay,member,male,food and beverages,93.4,2.0,9.34,196.14,16:34,cash,186.8,4.761904762,9.34,5.5
576-31-4774,b,mandalay,normal,female,health and beauty,73.41,3.0,11.0115,231.2415,13:10,ewallet,220.23,4.761904762,11.0115,4.0
556-41-6224,c,naypyitaw,normal,male,health and beauty,33.64,8.0,13.456,282.576,17:10,credit card,269.12,4.761904762,13.456,9.3
811-03-8790,a,yangon,normal,female,electronic accessories,45.48,10.0,22.74,477.54,10:22,credit card,454.8,4.761904762,22.74,4.8
242-11-3142,b,mandalay,member,male,fashion accessories,83.77,2.0,8.377,175.917,19:57,cash,167.54,4.761904762,8.377,4.6
752-23-3760,b,mandalay,member,female,sports and travel,64.08,7.0,22.428,470.988,19:29,credit card,448.56,4.761904762,22.428,7.3
274-05-5470,a,yangon,member,female,food and beverages,73.47,4.0,14.694,308.574,18:30,cash,293.88,4.761904762,14.694,6.0
648-94-3045,c,naypyitaw,normal,male,health and beauty,58.95,10.0,29.475,618.975,14:27,ewallet,589.5,4.761904762,29.475,8.1
130-67-4723,a,yangon,member,male,food and beverages,48.5,6.0,14.55,305.55,13:57,ewallet,291.0,4.761904762,14.55,9.4
528-87-5606,b,mandalay,member,female,electronic accessories,39.48,1.0,1.974,41.454,19:43,cash,39.48,4.761904762,1.974,6.5
320-85-2052,b,mandalay,normal,female,sports and travel,34.81,1.0,1.7405,36.5505,10:11,credit card,34.81,4.761904762,1.7405,7.0
370-96-0655,c,naypyitaw,normal,female,fashion accessories,49.32,6.0,14.796,310.716,13:46,ewallet,295.92,4.761904762,14.796,7.1
105-10-6182,a,yangon,member,male,fashion accessories,21.48,2.0,2.148,45.108,12:22,ewallet,42.96,4.761904762,2.148,6.6
510-79-0415,b,mandalay,member,female,sports and travel,23.08,6.0,6.924,145.404,19:20,ewallet,138.48,4.761904762,6.924,4.9
241-96-5076,b,mandalay,member,female,home and lifestyle,49.1,2.0,4.91,103.11,12:58,credit card,98.2,4.761904762,4.91,6.4
767-97-4650,b,mandalay,member,female,sports and travel,64.83,2.0,6.483,136.143,11:59,credit card,129.66,4.761904762,6.483,8.0
648-83-1321,a,yangon,member,male,home and lifestyle,63.56,10.0,31.78,667.38,17:59,cash,635.6,4.761904762,31.78,4.3
173-57-2300,c,naypyitaw,member,male,sports and travel,72.88,2.0,7.288,153.048,12:51,cash,145.76,4.761904762,7.288,6.1
305-03-2383,a,yangon,normal,female,food and beverages,67.1,3.0,10.065,211.365,10:36,cash,201.3,4.761904762,10.065,7.5
394-55-6384,c,naypyitaw,member,female,sports and travel,70.19,9.0,31.5855,663.2955,13:38,cash,631.71,4.761904762,31.5855,6.7
266-20-6657,c,naypyitaw,member,male,food and beverages,55.04,7.0,19.264,404.544,19:39,ewallet,385.28,4.761904762,19.264,5.2
689-05-1884,a,yangon,member,male,health and beauty,48.63,10.0,24.315,510.615,12:44,cash,486.3,4.761904762,24.315,8.8
196-01-2849,c,naypyitaw,member,female,fashion accessories,73.38,7.0,25.683,539.343,13:56,cash,513.66,4.761904762,25.683,9.5
372-62-5264,c,naypyitaw,normal,female,food and beverages,52.6,9.0,23.67,497.07,14:42,cash,473.4,4.761904762,23.67,7.6
800-09-8606,a,yangon,member,female,home and lifestyle,87.37,5.0,21.8425,458.6925,19:45,cash,436.85,4.761904762,21.8425,6.6
182-52-7000,a,yangon,member,female,sports and travel,27.04,4.0,5.408,113.568,20:26,ewallet,108.16,4.761904762,5.408,6.9
826-58-8051,b,mandalay,normal,male,home and lifestyle,62.19,4.0,12.438,261.198,19:46,ewallet,248.76,4.761904762,12.438,4.3
868-06-0466,a,yangon,member,male,electronic accessories,69.58,9.0,31.311,657.531,19:38,credit card,626.22,4.761904762,31.311,7.8
751-41-9720,c,naypyitaw,normal,male,home and lifestyle,97.5,10.0,48.75,1023.75,16:18,ewallet,975.0,4.761904762,48.75,8.0
626-43-7888,c,naypyitaw,normal,female,fashion accessories,60.41,8.0,24.164,507.444,12:23,ewallet,483.28,4.761904762,24.164,9.6
176-64-7711,b,mandalay,normal,male,food and beverages,32.32,3.0,4.848,101.808,19:11,credit card,96.96,4.761904762,4.848,4.3
191-29-0321,b,mandalay,member,female,fashion accessories,19.77,10.0,9.885,207.585,18:57,credit card,197.7,4.761904762,9.885,5.0
729-06-2010,b,mandalay,member,male,health and beauty,80.47,9.0,36.2115,760.4415,11:18,cash,724.23,4.761904762,36.2115,9.2
640-48-5028,b,mandalay,member,female,home and lifestyle,88.39,9.0,39.7755,835.2855,12:40,cash,795.51,4.761904762,39.7755,6.3
186-79-9562,b,mandalay,normal,male,health and beauty,71.77,7.0,25.1195,527.5095,14:06,cash,502.39,4.761904762,25.1195,8.9
834-45-5519,b,mandalay,normal,female,electronic accessories,43.0,4.0,8.6,180.6,20:48,ewallet,172.0,4.761904762,8.6,7.6
162-65-8559,c,naypyitaw,member,male,food and beverages,68.98,1.0,3.449,72.429,20:13,cash,68.98,4.761904762,3.449,4.8
760-27-5490,c,naypyitaw,normal,male,fashion accessories,15.62,8.0,6.248,131.208,20:37,ewallet,124.96,4.761904762,6.248,9.1
445-30-9252,a,yangon,normal,male,sports and travel,25.7,3.0,3.855,80.955,17:59,ewallet,77.1,4.761904762,3.855,6.1
786-94-2700,a,yangon,member,male,food and beverages,80.62,6.0,24.186,507.906,20:18,cash,483.72,4.761904762,24.186,9.1
728-88-7867,c,naypyitaw,member,female,home and lifestyle,75.53,4.0,15.106,317.226,15:52,ewallet,302.12,4.761904762,15.106,8.3
183-21-3799,c,naypyitaw,normal,female,electronic accessories,77.63,9.0,34.9335,733.6035,15:14,ewallet,698.67,4.761904762,34.9335,7.2
268-20-3585,c,naypyitaw,normal,female,health and beauty,13.85,9.0,6.2325,130.8825,12:50,ewallet,124.65,4.761904762,6.2325,6.0
735-32-9839,c,naypyitaw,member,male,fashion accessories,98.7,8.0,39.48,829.08,10:36,ewallet,789.6,4.761904762,39.48,8.5
258-92-7466,a,yangon,normal,female,health and beauty,35.68,5.0,8.92,187.32,18:33,credit card,178.4,4.761904762,8.92,6.6
857-16-3520,a,yangon,member,female,fashion accessories,71.46,7.0,25.011,525.231,16:06,ewallet,500.22,4.761904762,25.011,4.5
482-17-1179,a,yangon,member,male,electronic accessories,11.94,3.0,1.791,37.611,12:47,credit card,35.82,4.761904762,1.791,8.1
788-21-5741,a,yangon,normal,male,fashion accessories,45.38,3.0,6.807,142.947,13:34,credit card,136.14,4.761904762,6.807,7.2
821-14-9046,b,mandalay,member,female,fashion accessories,17.48,6.0,5.244,110.124,15:04,credit card,104.88,4.761904762,5.244,6.1
418-05-0656,b,mandalay,normal,female,fashion accessories,25.56,7.0,8.946,187.866,20:42,cash,178.92,4.761904762,8.946,7.1
678-79-0726,c,naypyitaw,member,female,sports and travel,90.63,9.0,40.7835,856.4535,15:28,cash,815.67,4.761904762,40.7835,5.1
776-68-1096,b,mandalay,normal,male,home and lifestyle,44.12,3.0,6.618,138.978,13:45,credit card,132.36,4.761904762,6.618,7.9
592-46-1692,c,naypyitaw,member,female,food and beverages,36.77,7.0,12.8695,270.2595,20:10,cash,257.39,4.761904762,12.8695,7.4
434-35-9162,b,mandalay,member,male,food and beverages,23.34,4.0,4.668,98.028,18:53,ewallet,93.36,4.761904762,4.668,7.4
149-14-0304,c,naypyitaw,member,female,health and beauty,28.5,8.0,11.4,239.4,14:24,cash,228.0,4.761904762,11.4,6.6
442-44-6497,c,naypyitaw,member,male,home and lifestyle,55.57,3.0,8.3355,175.0455,11:42,credit card,166.71,4.761904762,8.3355,5.9
174-64-0215,b,mandalay,normal,male,sports and travel,69.74,10.0,34.87,732.27,17:49,credit card,697.4,4.761904762,34.87,8.9
210-74-9613,c,naypyitaw,normal,male,fashion accessories,97.26,4.0,19.452,408.492,15:33,ewallet,389.04,4.761904762,19.452,6.8
299-29-0180,b,mandalay,member,female,home and lifestyle,52.18,7.0,18.263,383.523,10:54,cash,365.26,4.761904762,18.263,9.3
247-11-2470,a,yangon,member,female,fashion accessories,22.32,4.0,4.464,93.744,16:23,credit card,89.28,4.761904762,4.464,4.4
635-28-5728,a,yangon,normal,male,health and beauty,56.0,3.0,8.4,176.4,19:33,ewallet,168.0,4.761904762,8.4,4.8
756-49-0168,a,yangon,member,male,fashion accessories,19.7,1.0,0.985,20.685,11:39,ewallet,19.7,4.761904762,0.985,9.5
438-23-1242,b,mandalay,normal,male,electronic accessories,75.88,7.0,26.558,557.718,10:38,ewallet,531.16,4.761904762,26.558,8.9
238-45-6950,b,mandalay,member,male,food and beverages,53.72,1.0,2.686,56.406,20:03,ewallet,53.72,4.761904762,2.686,6.4
607-65-2441,c,naypyitaw,member,male,health and beauty,81.95,10.0,40.975,860.475,12:39,credit card,819.5,4.761904762,40.975,6.0
386-27-7606,c,naypyitaw,member,female,home and lifestyle,81.2,7.0,28.42,596.82,15:59,credit card,568.4,4.761904762,28.42,8.1
137-63-5492,c,naypyitaw,normal,male,electronic accessories,58.76,10.0,29.38,616.98,14:26,ewallet,587.6,4.761904762,29.38,9.0
197-77-7132,b,mandalay,member,male,electronic accessories,91.56,8.0,36.624,769.104,18:22,ewallet,732.48,4.761904762,36.624,6.0
805-86-0265,a,yangon,normal,male,home and lifestyle,93.96,9.0,42.282,887.922,11:32,cash,845.64,4.761904762,42.282,9.8
733-29-1227,c,naypyitaw,normal,male,home and lifestyle,55.61,7.0,19.4635,408.7335,12:41,cash,389.27,4.761904762,19.4635,8.5
451-73-2711,c,naypyitaw,normal,male,food and beverages,84.83,1.0,4.2415,89.0715,15:20,ewallet,84.83,4.761904762,4.2415,8.8
373-14-0504,a,yangon,member,female,sports and travel,71.63,2.0,7.163,150.423,14:33,ewallet,143.26,4.761904762,7.163,8.8
546-80-2899,a,yangon,member,male,home and lifestyle,37.69,2.0,3.769,79.149,15:29,ewallet,75.38,4.761904762,3.769,9.5
345-68-9016,c,naypyitaw,member,female,sports and travel,31.67,8.0,12.668,266.028,16:19,credit card,253.36,4.761904762,12.668,5.6
390-17-5806,c,naypyitaw,member,female,food and beverages,38.42,1.0,1.921,40.341,16:33,cash,38.42,4.761904762,1.921,8.6
457-13-1708,b,mandalay,member,male,fashion accessories,65.23,10.0,32.615,684.915,19:07,credit card,652.3,4.761904762,32.615,5.2
664-14-2882,c,naypyitaw,member,female,home and lifestyle,10.53,5.0,2.6325,55.2825,14:43,credit card,52.65,4.761904762,2.6325,5.8
487-79-6868,b,mandalay,member,female,home and lifestyle,12.29,9.0,5.5305,116.1405,19:28,credit card,110.61,4.761904762,5.5305,8.0
314-23-4520,c,naypyitaw,member,male,health and beauty,81.23,7.0,28.4305,597.0405,20:44,cash,568.61,4.761904762,28.4305,9.0
210-30-7976,b,mandalay,member,female,fashion accessories,22.32,4.0,4.464,93.744,11:16,ewallet,89.28,4.761904762,4.464,4.1
585-86-8361,a,yangon,normal,female,food and beverages,27.28,5.0,6.82,143.22,10:31,credit card,136.4,4.761904762,6.82,8.6
807-14-7833,a,yangon,member,female,electronic accessories,17.42,10.0,8.71,182.91,12:30,ewallet,174.2,4.761904762,8.71,7.0
775-72-1988,b,mandalay,normal,male,home and lifestyle,73.28,5.0,18.32,384.72,15:05,ewallet,366.4,4.761904762,18.32,8.4
288-38-3758,c,naypyitaw,member,female,fashion accessories,84.87,3.0,12.7305,267.3405,18:30,ewallet,254.61,4.761904762,12.7305,7.4
652-43-6591,a,yangon,normal,female,fashion accessories,97.29,8.0,38.916,817.236,13:18,credit card,778.32,4.761904762,38.916,6.2
785-96-0615,b,mandalay,member,female,electronic accessories,35.74,8.0,14.296,300.216,15:28,ewallet,285.92,4.761904762,14.296,4.9
406-46-7107,a,yangon,normal,female,home and lifestyle,96.52,6.0,28.956,608.076,11:52,cash,579.12,4.761904762,28.956,4.5
250-17-5703,a,yangon,member,male,food and beverages,18.85,10.0,9.425,197.925,18:24,ewallet,188.5,4.761904762,9.425,5.6
156-95-3964,a,yangon,normal,female,food and beverages,55.39,4.0,11.078,232.638,15:19,ewallet,221.56,4.761904762,11.078,8.0
842-40-8179,b,mandalay,member,female,food and beverages,77.2,10.0,38.6,810.6,10:38,credit card,772.0,4.761904762,38.6,5.6
525-09-8450,b,mandalay,normal,male,electronic accessories,72.13,10.0,36.065,757.365,15:12,credit card,721.3,4.761904762,36.065,4.2
410-67-1709,a,yangon,member,female,fashion accessories,63.88,8.0,25.552,536.592,17:48,ewallet,511.04,4.761904762,25.552,9.9
587-73-4862,a,yangon,member,female,health and beauty,10.69,5.0,2.6725,56.1225,11:07,ewallet,53.45,4.761904762,2.6725,7.6
787-87-2010,a,yangon,member,male,health and beauty,55.5,4.0,11.1,233.1,15:48,credit card,222.0,4.761904762,11.1,6.6
593-14-4239,b,mandalay,normal,female,home and lifestyle,95.46,8.0,38.184,801.864,19:40,ewallet,763.68,4.761904762,38.184,4.7
801-88-0346,c,naypyitaw,normal,female,fashion accessories,76.06,3.0,11.409,239.589,20:30,credit card,228.18,4.761904762,11.409,9.8
388-76-2555,b,mandalay,normal,male,sports and travel,13.69,6.0,4.107,86.247,13:59,cash,82.14,4.761904762,4.107,6.3
711-31-1234,b,mandalay,normal,female,electronic accessories,95.64,4.0,19.128,401.688,18:51,cash,382.56,4.761904762,19.128,7.9
886-54-6089,a,yangon,normal,female,home and lifestyle,11.43,6.0,3.429,72.009,17:24,cash,68.58,4.761904762,3.429,7.7
707-32-7409,b,mandalay,member,female,sports and travel,95.54,4.0,19.108,401.268,11:58,ewallet,382.16,4.761904762,19.108,4.5
759-98-4285,c,naypyitaw,member,female,health and beauty,85.87,7.0,30.0545,631.1445,19:01,credit card,601.09,4.761904762,30.0545,8.0
201-63-8275,c,naypyitaw,member,female,sports and travel,67.99,7.0,23.7965,499.7265,16:50,ewallet,475.93,4.761904762,23.7965,5.7
471-06-8611,c,naypyitaw,normal,female,food and beverages,52.42,1.0,2.621,55.041,10:22,credit card,52.42,4.761904762,2.621,6.3
200-16-5952,c,naypyitaw,member,male,food and beverages,65.65,2.0,6.565,137.865,16:46,cash,131.3,4.761904762,6.565,6.0
120-54-2248,b,mandalay,normal,female,food and beverages,28.86,5.0,7.215,151.515,18:08,credit card,144.3,4.761904762,7.215,8.0
102-77-2261,c,naypyitaw,member,male,health and beauty,65.31,7.0,22.8585,480.0285,18:02,credit card,457.17,4.761904762,22.8585,4.2
875-31-8302,b,mandalay,normal,male,sports and travel,93.38,1.0,4.669,98.049,13:07,cash,93.38,4.761904762,4.669,9.6
102-06-2002,c,naypyitaw,member,male,sports and travel,25.25,5.0,6.3125,132.5625,17:52,cash,126.25,4.761904762,6.3125,6.1
457-94-0464,b,mandalay,member,male,electronic accessories,87.87,9.0,39.5415,830.3715,20:32,ewallet,790.83,4.761904762,39.5415,5.6
629-42-4133,c,naypyitaw,normal,male,health and beauty,21.8,8.0,8.72,183.12,19:24,cash,174.4,4.761904762,8.72,8.3
534-53-3526,a,yangon,normal,female,sports and travel,94.76,4.0,18.952,397.992,16:06,ewallet,379.04,4.761904762,18.952,7.8
307-04-2070,a,yangon,member,female,fashion accessories,30.62,1.0,1.531,32.151,14:14,credit card,30.62,4.761904762,1.531,4.1
468-99-7231,c,naypyitaw,normal,female,home and lifestyle,44.01,8.0,17.604,369.684,17:36,cash,352.08,4.761904762,17.604,8.8
516-77-6464,c,naypyitaw,member,female,health and beauty,10.16,5.0,2.54,53.34,13:08,ewallet,50.8,4.761904762,2.54,4.1
404-91-5964,a,yangon,normal,male,electronic accessories,74.58,7.0,26.103,548.163,16:09,credit card,522.06,4.761904762,26.103,9.0
886-77-9084,c,naypyitaw,normal,male,electronic accessories,71.89,8.0,28.756,603.876,11:33,ewallet,575.12,4.761904762,28.756,5.5
790-38-4466,c,naypyitaw,normal,female,health and beauty,10.99,5.0,2.7475,57.6975,10:18,credit card,54.95,4.761904762,2.7475,9.3
704-10-4056,c,naypyitaw,member,male,health and beauty,60.47,3.0,9.0705,190.4805,10:55,credit card,181.41,4.761904762,9.0705,5.6
497-37-6538,a,yangon,normal,male,sports and travel,58.91,7.0,20.6185,432.9885,15:15,ewallet,412.37,4.761904762,20.6185,9.7
651-96-5970,a,yangon,normal,male,fashion accessories,46.41,1.0,2.3205,48.7305,20:06,credit card,46.41,4.761904762,2.3205,4.0
400-80-4065,c,naypyitaw,member,male,health and beauty,68.55,4.0,13.71,287.91,20:21,credit card,274.2,4.761904762,13.71,9.2
744-16-7898,b,mandalay,normal,female,home and lifestyle,97.37,10.0,48.685,1022.385,13:48,credit card,973.7,4.761904762,48.685,4.9
263-12-5321,a,yangon,member,male,electronic accessories,92.6,7.0,32.41,680.61,12:52,credit card,648.2,4.761904762,32.41,9.3
702-72-0487,a,yangon,normal,female,electronic accessories,46.61,2.0,4.661,97.881,12:28,credit card,93.22,4.761904762,4.661,6.6
605-83-1050,b,mandalay,normal,male,fashion accessories,27.18,2.0,2.718,57.078,16:26,ewallet,54.36,4.761904762,2.718,4.3
443-60-9639,c,naypyitaw,member,female,home and lifestyle,60.87,1.0,3.0435,63.9135,13:24,cash,60.87,4.761904762,3.0435,5.5
864-24-7918,a,yangon,member,female,sports and travel,24.49,10.0,12.245,257.145,15:15,cash,244.9,4.761904762,12.245,8.1
359-94-5395,b,mandalay,normal,male,health and beauty,92.78,1.0,4.639,97.419,10:50,credit card,92.78,4.761904762,4.639,9.8
401-09-4232,c,naypyitaw,member,male,home and lifestyle,86.69,5.0,21.6725,455.1225,18:38,ewallet,433.45,4.761904762,21.6725,9.4
751-15-6198,b,mandalay,normal,male,sports and travel,23.01,6.0,6.903,144.963,16:45,ewallet,138.06,4.761904762,6.903,7.9
324-41-6833,c,naypyitaw,member,female,electronic accessories,30.2,8.0,12.08,253.68,19:30,ewallet,241.6,4.761904762,12.08,5.1
474-33-8305,c,naypyitaw,member,male,fashion accessories,67.39,7.0,23.5865,495.3165,13:23,ewallet,471.73,4.761904762,23.5865,6.9
759-29-9521,a,yangon,member,female,fashion accessories,48.96,9.0,22.032,462.672,11:27,cash,440.64,4.761904762,22.032,8.0
831-81-6575,b,mandalay,member,female,electronic accessories,75.59,9.0,34.0155,714.3255,11:12,cash,680.31,4.761904762,34.0155,8.0
220-68-6701,a,yangon,normal,female,home and lifestyle,77.47,4.0,15.494,325.374,16:36,cash,309.88,4.761904762,15.494,4.2
618-34-8551,a,yangon,normal,female,sports and travel,93.18,2.0,9.318,195.678,18:41,credit card,186.36,4.761904762,9.318,8.5
257-60-7754,a,yangon,normal,female,electronic accessories,50.23,4.0,10.046,210.966,17:12,cash,200.92,4.761904762,10.046,9.0
559-61-5987,b,mandalay,normal,female,health and beauty,17.75,1.0,0.8875,18.6375,10:38,cash,17.75,4.761904762,0.8875,8.6
189-55-2313,c,naypyitaw,normal,female,fashion accessories,62.18,10.0,31.09,652.89,10:33,ewallet,621.8,4.761904762,31.09,6.0
565-91-4567,b,mandalay,normal,male,health and beauty,10.75,8.0,4.3,90.3,14:38,ewallet,86.0,4.761904762,4.3,6.2
380-60-5336,a,yangon,normal,female,electronic accessories,40.26,10.0,20.13,422.73,18:06,credit card,402.6,4.761904762,20.13,5.0
815-04-6282,c,naypyitaw,member,female,sports and travel,64.97,5.0,16.2425,341.0925,12:52,credit card,324.85,4.761904762,16.2425,6.5
